"scheme","variable","bucket","origin","member","weight"
"pool","gdp_growth","far",98,"ar4",0.0272728386825858
"pool","gdp_growth","far",98,"ucsv",0.0272728428170423
"pool","gdp_growth","far",98,"ucmean",0.0272728306875916
"pool","gdp_growth","near",99,"small_minn",0.027276289990191
"pool","gdp_growth","near",99,"small_ss",0.0272728070966451
"pool","gdp_growth","near",99,"small_sv",0.330235298401767
"pool","gdp_growth","near",99,"small_loose_p5",0.21580746894057
"pool","gdp_growth","near",99,"medium_minn",0.0272728529856574
"pool","gdp_growth","near",99,"medium_conj",0.0272727914249785
"pool","gdp_growth","near",99,"small_tight",0.027273051275365
"pool","gdp_growth","near",99,"rw",0.23576774196268
"pool","gdp_growth","near",99,"ar4",0.0272727943949909
"pool","gdp_growth","near",99,"ucsv",0.0272760925919881
"pool","gdp_growth","near",99,"ucmean",0.0272728109351668
"pool","gdp_growth","medium",99,"small_minn",0.0272834360798335
"pool","gdp_growth","medium",99,"small_ss",0.0272734543717513
"pool","gdp_growth","medium",99,"small_sv",0.175675969057592
"pool","gdp_growth","medium",99,"small_loose_p5",0.027272733181551
"pool","gdp_growth","medium",99,"medium_minn",0.0272727329923753
"pool","gdp_growth","medium",99,"medium_conj",0.0272727308482656
"pool","gdp_growth","medium",99,"small_tight",0.0279492874238633
"pool","gdp_growth","medium",99,"rw",0.398069785637135
"pool","gdp_growth","medium",99,"ar4",0.0272729888593573
"pool","gdp_growth","medium",99,"ucsv",0.027680551115417
"pool","gdp_growth","medium",99,"ucmean",0.206976330432859
"pool","gdp_growth","far",99,"small_minn",0.0272740043323301
"pool","gdp_growth","far",99,"small_ss",0.0272730177695274
"pool","gdp_growth","far",99,"small_sv",0.0272733127007716
"pool","gdp_growth","far",99,"small_loose_p5",0.0272730737079863
"pool","gdp_growth","far",99,"medium_minn",0.0272731468187366
"pool","gdp_growth","far",99,"medium_conj",0.0272729994456224
"pool","gdp_growth","far",99,"small_tight",0.0272730097856935
"pool","gdp_growth","far",99,"rw",0.727268240364441
"pool","gdp_growth","far",99,"ar4",0.027273088017104
"pool","gdp_growth","far",99,"ucsv",0.0272730409220084
"pool","gdp_growth","far",99,"ucmean",0.0272730661357791
"pool","gdp_growth","near",100,"small_minn",0.0272763354854356
"pool","gdp_growth","near",100,"small_ss",0.027272816896205
"pool","gdp_growth","near",100,"small_sv",0.256427598689985
"pool","gdp_growth","near",100,"small_loose_p5",0.305176128122185
"pool","gdp_growth","near",100,"medium_minn",0.0272728179949627
"pool","gdp_growth","near",100,"medium_conj",0.0272727682589717
"pool","gdp_growth","near",100,"small_tight",0.0272731818550438
"pool","gdp_growth","near",100,"rw",0.220209282739297
"pool","gdp_growth","near",100,"ar4",0.0272727708753721
"pool","gdp_growth","near",100,"ucsv",0.0272735279639817
"pool","gdp_growth","near",100,"ucmean",0.0272727711185616
"pool","gdp_growth","medium",100,"small_minn",0.0272839739730221
"pool","gdp_growth","medium",100,"small_ss",0.0284199604749148
"pool","gdp_growth","medium",100,"small_sv",0.134022979314033
"pool","gdp_growth","medium",100,"small_loose_p5",0.0272727398741848
"pool","gdp_growth","medium",100,"medium_minn",0.0272727272732584
"pool","gdp_growth","medium",100,"medium_conj",0.0272747422058106
"pool","gdp_growth","medium",100,"small_tight",0.294129631671581
"pool","gdp_growth","medium",100,"rw",0.352500724039876
"pool","gdp_growth","medium",100,"ar4",0.027272728186532
"pool","gdp_growth","medium",100,"ucsv",0.0272768386351385
"pool","gdp_growth","medium",100,"ucmean",0.0272729543516498
"pool","gdp_growth","far",100,"small_minn",0.0272782579487097
"pool","gdp_growth","far",100,"small_ss",0.0272738914671296
"pool","gdp_growth","far",100,"small_sv",0.0272728428903415
"pool","gdp_growth","far",100,"small_loose_p5",0.0272731211119383
"pool","gdp_growth","far",100,"medium_minn",0.0272727489142627
"pool","gdp_growth","far",100,"medium_conj",0.0272732958766186
"pool","gdp_growth","far",100,"small_tight",0.0272741908599076
"pool","gdp_growth","far",100,"rw",0.472229904170399
"pool","gdp_growth","far",100,"ar4",0.28228312239851
"pool","gdp_growth","far",100,"ucsv",0.0272728567166906
"pool","gdp_growth","far",100,"ucmean",0.0272957676454925
"pool","gdp_growth","near",101,"small_minn",0.0272767862906501
"pool","gdp_growth","near",101,"small_ss",0.0272729217118537
"pool","gdp_growth","near",101,"small_sv",0.244377120678267
"pool","gdp_growth","near",101,"small_loose_p5",0.329264712006532
"pool","gdp_growth","near",101,"medium_minn",0.0272727629632491
"pool","gdp_growth","near",101,"medium_conj",0.0272727556534433
"pool","gdp_growth","near",101,"small_tight",0.0272759876515932
"pool","gdp_growth","near",101,"rw",0.208168652975061
"pool","gdp_growth","near",101,"ar4",0.0272727706415633
"pool","gdp_growth","near",101,"ucsv",0.0272727619402963
"pool","gdp_growth","near",101,"ucmean",0.0272727674874912
"pool","gdp_growth","medium",101,"small_minn",0.0273095065085867
"pool","gdp_growth","medium",101,"small_ss",0.0272834793050793
"pool","gdp_growth","medium",101,"small_sv",0.116397044343995
"pool","gdp_growth","medium",101,"small_loose_p5",0.0272729003006808
"pool","gdp_growth","medium",101,"medium_minn",0.0272727288212346
"pool","gdp_growth","medium",101,"medium_conj",0.0272796228542365
"pool","gdp_growth","medium",101,"small_tight",0.345324318294882
"pool","gdp_growth","medium",101,"rw",0.320016498309195
"pool","gdp_growth","medium",101,"ar4",0.0272727342228677
"pool","gdp_growth","medium",101,"ucsv",0.0272982618485703
"pool","gdp_growth","medium",101,"ucmean",0.027272905190673
"pool","gdp_growth","far",101,"small_minn",0.0272728658047511
"pool","gdp_growth","far",101,"small_ss",0.0272728150998051
"pool","gdp_growth","far",101,"small_sv",0.0272727273066584
"pool","gdp_growth","far",101,"small_loose_p5",0.0272727344136649
"pool","gdp_growth","far",101,"medium_minn",0.0272727272884382
"pool","gdp_growth","far",101,"medium_conj",0.0272727320848295
"pool","gdp_growth","far",101,"small_tight",0.0272727790603877
"pool","gdp_growth","far",101,"rw",0.413234794235687
"pool","gdp_growth","far",101,"ar4",0.34116075326246
"pool","gdp_growth","far",101,"ucsv",0.0272727275331718
"pool","gdp_growth","far",101,"ucmean",0.0274223439101464
"pool","gdp_growth","near",102,"small_minn",0.0273922422335842
"pool","gdp_growth","near",102,"small_ss",0.0272823422813136
"pool","gdp_growth","near",102,"small_sv",0.237379880357917
"pool","gdp_growth","near",102,"small_loose_p5",0.290696464495208
"pool","gdp_growth","near",102,"medium_minn",0.0272746434567885
"pool","gdp_growth","near",102,"medium_conj",0.0272733678843569
"pool","gdp_growth","near",102,"small_tight",0.0845566235134182
"pool","gdp_growth","near",102,"rw",0.196323633858484
"pool","gdp_growth","near",102,"ar4",0.027273917172756
"pool","gdp_growth","near",102,"ucsv",0.0272731980754693
"pool","gdp_growth","near",102,"ucmean",0.0272736866707039
"pool","gdp_growth","medium",102,"small_minn",0.0273101772230989
"pool","gdp_growth","medium",102,"small_ss",0.0272838678192761
"pool","gdp_growth","medium",102,"small_sv",0.103514523162819
"pool","gdp_growth","medium",102,"small_loose_p5",0.0272735148550721
"pool","gdp_growth","medium",102,"medium_minn",0.0272727364994167
"pool","gdp_growth","medium",102,"medium_conj",0.0272931716103039
"pool","gdp_growth","medium",102,"small_tight",0.386975994269863
"pool","gdp_growth","medium",102,"rw",0.291255258915154
"pool","gdp_growth","medium",102,"ar4",0.0272727403125727
"pool","gdp_growth","medium",102,"ucsv",0.0272752029109938
"pool","gdp_growth","medium",102,"ucmean",0.0272728124214301
"pool","gdp_growth","far",102,"small_minn",0.02727287621881
"pool","gdp_growth","far",102,"small_ss",0.027276792169416
"pool","gdp_growth","far",102,"small_sv",0.0272727272728978
"pool","gdp_growth","far",102,"small_loose_p5",0.0272727930065433
"pool","gdp_growth","far",102,"medium_minn",0.0272727272727282
"pool","gdp_growth","far",102,"medium_conj",0.0272728374889636
"pool","gdp_growth","far",102,"small_tight",0.0272744668559612
"pool","gdp_growth","far",102,"rw",0.366849410412431
"pool","gdp_growth","far",102,"ar4",0.387598540769703
"pool","gdp_growth","far",102,"ucsv",0.027272727273433
"pool","gdp_growth","far",102,"ucmean",0.0273641012591125
"pool","gdp_growth","near",103,"small_minn",0.0273829774893109
"pool","gdp_growth","near",103,"small_ss",0.0272797436988436
"pool","gdp_growth","near",103,"small_sv",0.232584429502731
"pool","gdp_growth","near",103,"small_loose_p5",0.248436605443201
"pool","gdp_growth","near",103,"medium_minn",0.0272746423729416
"pool","gdp_growth","near",103,"medium_conj",0.027273129429123
"pool","gdp_growth","near",103,"small_tight",0.143394182596668
"pool","gdp_growth","near",103,"rw",0.184554609766177
"pool","gdp_growth","near",103,"ar4",0.0272735571414828
"pool","gdp_growth","near",103,"ucsv",0.0272728861088725
"pool","gdp_growth","near",103,"ucmean",0.0272732364506495
"pool","gdp_growth","medium",103,"small_minn",0.0273185275732426
"pool","gdp_growth","medium",103,"small_ss",0.0272973015755781
"pool","gdp_growth","medium",103,"small_sv",0.0954287131683221
"pool","gdp_growth","medium",103,"small_loose_p5",0.0272752657389091
"pool","gdp_growth","medium",103,"medium_minn",0.0272727451267467
"pool","gdp_growth","medium",103,"medium_conj",0.0272787276418098
"pool","gdp_growth","medium",103,"small_tight",0.41892967651687
"pool","gdp_growth","medium",103,"rw",0.267379622807557
"pool","gdp_growth","medium",103,"ar4",0.0272727324835665
"pool","gdp_growth","medium",103,"ucsv",0.0272739328936726
"pool","gdp_growth","medium",103,"ucmean",0.0272727544737253
"pool","gdp_growth","far",103,"small_minn",0.0272734919084383
"pool","gdp_growth","far",103,"small_ss",0.027303696175478
"pool","gdp_growth","far",103,"small_sv",0.0272727272737883
"pool","gdp_growth","far",103,"small_loose_p5",0.0272731802026497
"pool","gdp_growth","far",103,"medium_minn",0.0272727272727553
"pool","gdp_growth","far",103,"medium_conj",0.0272757980352903
"pool","gdp_growth","far",103,"small_tight",0.0273384516671064
"pool","gdp_growth","far",103,"rw",0.328523289086872
"pool","gdp_growth","far",103,"ar4",0.425917545635516
"pool","gdp_growth","far",103,"ucsv",0.027272727273769
"pool","gdp_growth","far",103,"ucmean",0.0272763654683366
"pool","gdp_growth","near",104,"small_minn",0.0273290121797622
"pool","gdp_growth","near",104,"small_ss",0.0272756556538848
"pool","gdp_growth","near",104,"small_sv",0.21869854156838
"pool","gdp_growth","near",104,"small_loose_p5",0.254424324075892
"pool","gdp_growth","near",104,"medium_minn",0.0272738346058943
"pool","gdp_growth","near",104,"medium_conj",0.0272728584692514
"pool","gdp_growth","near",104,"small_tight",0.161903447448303
"pool","gdp_growth","near",104,"rw",0.174003736002646
"pool","gdp_growth","near",104,"ar4",0.0272729554063868
"pool","gdp_growth","near",104,"ucsv",0.0272727612782517
"pool","gdp_growth","near",104,"ucmean",0.0272728733113483
"pool","gdp_growth","medium",104,"small_minn",0.0272986539713676
"pool","gdp_growth","medium",104,"small_ss",0.0272787718456647
"pool","gdp_growth","medium",104,"small_sv",0.0882203676557093
"pool","gdp_growth","medium",104,"small_loose_p5",0.0272756705852568
"pool","gdp_growth","medium",104,"medium_minn",0.027272751338677
"pool","gdp_growth","medium",104,"medium_conj",0.0272747025839774
"pool","gdp_growth","medium",104,"small_tight",0.446366628776553
"pool","gdp_growth","medium",104,"rw",0.247193652178044
"pool","gdp_growth","medium",104,"ar4",0.0272727313637067
"pool","gdp_growth","medium",104,"ucsv",0.0272733329866416
"pool","gdp_growth","medium",104,"ucmean",0.0272727367144022
"pool","gdp_growth","far",104,"small_minn",0.0273959305901664
"pool","gdp_growth","far",104,"small_ss",0.0441237868043827
"pool","gdp_growth","far",104,"small_sv",0.0272727316040137
"pool","gdp_growth","far",104,"small_loose_p5",0.0272942725808442
"pool","gdp_growth","far",104,"medium_minn",0.0272727281759991
"pool","gdp_growth","far",104,"medium_conj",0.0287649224268202
"pool","gdp_growth","far",104,"small_tight",0.208831375538465
"pool","gdp_growth","far",104,"rw",0.299988974937807
"pool","gdp_growth","far",104,"ar4",0.254473863426258
"pool","gdp_growth","far",104,"ucsv",0.0272727297646263
"pool","gdp_growth","far",104,"ucmean",0.0273086841506174
"pool","gdp_growth","near",105,"small_minn",0.027322892891943
"pool","gdp_growth","near",105,"small_ss",0.027274981502921
"pool","gdp_growth","near",105,"small_sv",0.205836696112341
"pool","gdp_growth","near",105,"small_loose_p5",0.308614728895685
"pool","gdp_growth","near",105,"medium_minn",0.0272741185690057
"pool","gdp_growth","near",105,"medium_conj",0.0272728700374754
"pool","gdp_growth","near",105,"small_tight",0.124633091056561
"pool","gdp_growth","near",105,"rw",0.169951955079003
"pool","gdp_growth","near",105,"ar4",0.0272729789270236
"pool","gdp_growth","near",105,"ucsv",0.0272727761687395
"pool","gdp_growth","near",105,"ucmean",0.0272729107593012
"pool","gdp_growth","medium",105,"small_minn",0.0272863476819611
"pool","gdp_growth","medium",105,"small_ss",0.0272741072794816
"pool","gdp_growth","medium",105,"small_sv",0.0848514593666345
"pool","gdp_growth","medium",105,"small_loose_p5",0.0272753815304451
"pool","gdp_growth","medium",105,"medium_minn",0.0272727450063181
"pool","gdp_growth","medium",105,"medium_conj",0.0272745392882612
"pool","gdp_growth","medium",105,"small_tight",0.465082485614957
"pool","gdp_growth","medium",105,"rw",0.231864632446188
"pool","gdp_growth","medium",105,"ar4",0.0272727296691865
"pool","gdp_growth","medium",105,"ucsv",0.0272728408141954
"pool","gdp_growth","medium",105,"ucmean",0.0272727313023716
"pool","gdp_growth","far",105,"small_minn",0.0272830688723673
"pool","gdp_growth","far",105,"small_ss",0.110437786167418
"pool","gdp_growth","far",105,"small_sv",0.0272727272982108
"pool","gdp_growth","far",105,"small_loose_p5",0.0272749388370043
"pool","gdp_growth","far",105,"medium_minn",0.0272727272761259
"pool","gdp_growth","far",105,"medium_conj",0.314898137047613
"pool","gdp_growth","far",105,"small_tight",0.1051657536475
"pool","gdp_growth","far",105,"rw",0.27854345838456
"pool","gdp_growth","far",105,"ar4",0.0273056529403029
"pool","gdp_growth","far",105,"ucsv",0.0272727272784887
"pool","gdp_growth","far",105,"ucmean",0.0272730222504091
"pool","gdp_growth","near",106,"small_minn",0.0272768755954446
"pool","gdp_growth","near",106,"small_ss",0.0272728079942496
"pool","gdp_growth","near",106,"small_sv",0.214034168485347
"pool","gdp_growth","near",106,"small_loose_p5",0.311995729242741
"pool","gdp_growth","near",106,"medium_minn",0.0272728670708922
"pool","gdp_growth","near",106,"medium_conj",0.0272727300077289
"pool","gdp_growth","near",106,"small_tight",0.120649884963931
"pool","gdp_growth","near",106,"rw",0.162406747344208
"pool","gdp_growth","near",106,"ar4",0.0272727323457374
"pool","gdp_growth","near",106,"ucsv",0.0272727275445567
"pool","gdp_growth","near",106,"ucmean",0.0272727294051634
"pool","gdp_growth","medium",106,"small_minn",0.0272876161517005
"pool","gdp_growth","medium",106,"small_ss",0.0272732041244173
"pool","gdp_growth","medium",106,"small_sv",0.0800352049314834
"pool","gdp_growth","medium",106,"small_loose_p5",0.0272759053919504
"pool","gdp_growth","medium",106,"medium_minn",0.02727279276129
"pool","gdp_growth","medium",106,"medium_conj",0.02727403832837
"pool","gdp_growth","medium",106,"small_tight",0.484147143751394
"pool","gdp_growth","medium",106,"rw",0.217615583257174
"pool","gdp_growth","medium",106,"ar4",0.0272727322606076
"pool","gdp_growth","medium",106,"ucsv",0.0272730460365145
"pool","gdp_growth","medium",106,"ucmean",0.0272727330050981
"pool","gdp_growth","far",106,"small_minn",0.0272732761764975
"pool","gdp_growth","far",106,"small_ss",0.030325244620695
"pool","gdp_growth","far",106,"small_sv",0.0272727272730219
"pool","gdp_growth","far",106,"small_loose_p5",0.027272902690793
"pool","gdp_growth","far",106,"medium_minn",0.0272727272727668
"pool","gdp_growth","far",106,"medium_conj",0.0292715685893024
"pool","gdp_growth","far",106,"small_tight",0.493316721086326
"pool","gdp_growth","far",106,"rw",0.256176580999849
"pool","gdp_growth","far",106,"ar4",0.0272727935820003
"pool","gdp_growth","far",106,"ucsv",0.027272727272775
"pool","gdp_growth","far",106,"ucmean",0.0272727304359732
"pool","gdp_growth","near",107,"small_minn",0.0275191456939619
"pool","gdp_growth","near",107,"small_ss",0.0273048270450723
"pool","gdp_growth","near",107,"small_sv",0.244441017533768
"pool","gdp_growth","near",107,"small_loose_p5",0.265739613518428
"pool","gdp_growth","near",107,"medium_minn",0.0273165088666205
"pool","gdp_growth","near",107,"medium_conj",0.0272744232380683
"pool","gdp_growth","near",107,"small_tight",0.144234142708667
"pool","gdp_growth","near",107,"rw",0.15434470558443
"pool","gdp_growth","near",107,"ar4",0.0272776174193751
"pool","gdp_growth","near",107,"ucsv",0.0272733842155973
"pool","gdp_growth","near",107,"ucmean",0.0272746141760112
"pool","gdp_growth","medium",107,"small_minn",0.0272906176354429
"pool","gdp_growth","medium",107,"small_ss",0.0272732164682948
"pool","gdp_growth","medium",107,"small_sv",0.075858809138353
"pool","gdp_growth","medium",107,"small_loose_p5",0.027275075360289
"pool","gdp_growth","medium",107,"medium_minn",0.0272728659911156
"pool","gdp_growth","medium",107,"medium_conj",0.0272766357816809
"pool","gdp_growth","medium",107,"small_tight",0.500993546461992
"pool","gdp_growth","medium",107,"rw",0.204940022967197
"pool","gdp_growth","medium",107,"ar4",0.0272727369600657
"pool","gdp_growth","medium",107,"ucsv",0.0272737370789079
"pool","gdp_growth","medium",107,"ucmean",0.0272727361566612
"pool","gdp_growth","far",107,"small_minn",0.0272728472133334
"pool","gdp_growth","far",107,"small_ss",0.0273627221089113
"pool","gdp_growth","far",107,"small_sv",0.0272727272727714
"pool","gdp_growth","far",107,"small_loose_p5",0.0272727532408105
"pool","gdp_growth","far",107,"medium_minn",0.0272727272727368
"pool","gdp_growth","far",107,"medium_conj",0.0288090682114847
"pool","gdp_growth","far",107,"small_tight",0.516433697037321
"pool","gdp_growth","far",107,"rw",0.236485271234009
"pool","gdp_growth","far",107,"ar4",0.0272727316019052
"pool","gdp_growth","far",107,"ucsv",0.0272727272727412
"pool","gdp_growth","far",107,"ucmean",0.0272727275339759
"pool","gdp_growth","near",108,"small_minn",0.0274033176509231
"pool","gdp_growth","near",108,"small_ss",0.0272827409007793
"pool","gdp_growth","near",108,"small_sv",0.273281477622589
"pool","gdp_growth","near",108,"small_loose_p5",0.226190343188116
"pool","gdp_growth","near",108,"medium_minn",0.0273140614523306
"pool","gdp_growth","near",108,"medium_conj",0.0272734821950686
"pool","gdp_growth","near",108,"small_tight",0.163918031935731
"pool","gdp_growth","near",108,"rw",0.145514970480221
"pool","gdp_growth","near",108,"ar4",0.0272751585100766
"pool","gdp_growth","near",108,"ucsv",0.0272729887484427
"pool","gdp_growth","near",108,"ucmean",0.0272734273157223
"pool","gdp_growth","medium",108,"small_minn",0.0272887085158543
"pool","gdp_growth","medium",108,"small_ss",0.027273133889339
"pool","gdp_growth","medium",108,"small_sv",0.0724728790460602
"pool","gdp_growth","medium",108,"small_loose_p5",0.0272743244528628
"pool","gdp_growth","medium",108,"medium_minn",0.0272729572483935
"pool","gdp_growth","medium",108,"medium_conj",0.0272771698479691
"pool","gdp_growth","medium",108,"small_tight",0.516151683402284
"pool","gdp_growth","medium",108,"rw",0.193168774005644
"pool","gdp_growth","medium",108,"ar4",0.0272727436090622
"pool","gdp_growth","medium",108,"ucsv",0.027274886291046
"pool","gdp_growth","medium",108,"ucmean",0.0272727396914854
"pool","gdp_growth","far",108,"small_minn",0.027272809291393
"pool","gdp_growth","far",108,"small_ss",0.0272908436785654
"pool","gdp_growth","far",108,"small_sv",0.0272727272728155
"pool","gdp_growth","far",108,"small_loose_p5",0.0272727355187404
"pool","gdp_growth","far",108,"medium_minn",0.0272727272727599
"pool","gdp_growth","far",108,"medium_conj",0.0272860410384487
"pool","gdp_growth","far",108,"small_tight",0.535504972262871
"pool","gdp_growth","far",108,"rw",0.219008959407294
"pool","gdp_growth","far",108,"ar4",0.027272729507713
"pool","gdp_growth","far",108,"ucsv",0.0272727272728026
"pool","gdp_growth","far",108,"ucmean",0.0272727274765968
"pool","gdp_growth","near",109,"small_minn",0.0273569141150126
"pool","gdp_growth","near",109,"small_ss",0.0272859865933943
"pool","gdp_growth","near",109,"small_sv",0.297820918313329
"pool","gdp_growth","near",109,"small_loose_p5",0.20350391075021
"pool","gdp_growth","near",109,"medium_minn",0.0273337836957115
"pool","gdp_growth","near",109,"medium_conj",0.0272730371698264
"pool","gdp_growth","near",109,"small_tight",0.171561979398491
"pool","gdp_growth","near",109,"rw",0.136044056004839
"pool","gdp_growth","near",109,"ar4",0.0272736500853755
"pool","gdp_growth","near",109,"ucsv",0.0272728083713383
"pool","gdp_growth","near",109,"ucmean",0.0272729555024723
"pool","gdp_growth","medium",109,"small_minn",0.0272875444050204
"pool","gdp_growth","medium",109,"small_ss",0.0272728415243571
"pool","gdp_growth","medium",109,"small_sv",0.0700582843283853
"pool","gdp_growth","medium",109,"small_loose_p5",0.0272746003295453
"pool","gdp_growth","medium",109,"medium_minn",0.0272732600411424
"pool","gdp_growth","medium",109,"medium_conj",0.0272752359906828
"pool","gdp_growth","medium",109,"small_tight",0.529382468480743
"pool","gdp_growth","medium",109,"rw",0.182351482133915
"pool","gdp_growth","medium",109,"ar4",0.0272727478275513
"pool","gdp_growth","medium",109,"ucsv",0.0272787913450633
"pool","gdp_growth","medium",109,"ucmean",0.0272727435935942
"pool","gdp_growth","far",109,"small_minn",0.0272728675050431
"pool","gdp_growth","far",109,"small_ss",0.027277343053828
"pool","gdp_growth","far",109,"small_sv",0.0272727272731557
"pool","gdp_growth","far",109,"small_loose_p5",0.02727273072901
"pool","gdp_growth","far",109,"medium_minn",0.0272727272729875
"pool","gdp_growth","far",109,"medium_conj",0.027320527363986
"pool","gdp_growth","far",109,"small_tight",0.550590654533201
"pool","gdp_growth","far",109,"rw",0.203902234871502
"pool","gdp_growth","far",109,"ar4",0.0272727324335861
"pool","gdp_growth","far",109,"ucsv",0.0272727272736131
"pool","gdp_growth","far",109,"ucmean",0.0272727276900872
"pool","gdp_growth","near",110,"small_minn",0.0275275810347045
"pool","gdp_growth","near",110,"small_ss",0.0273734886482683
"pool","gdp_growth","near",110,"small_sv",0.372765328524253
"pool","gdp_growth","near",110,"small_loose_p5",0.146373320693234
"pool","gdp_growth","near",110,"medium_minn",0.0274783045347531
"pool","gdp_growth","near",110,"medium_conj",0.027274965046485
"pool","gdp_growth","near",110,"small_tight",0.164443997946944
"pool","gdp_growth","near",110,"rw",0.124938625037116
"pool","gdp_growth","near",110,"ar4",0.0272769076678749
"pool","gdp_growth","near",110,"ucsv",0.0272732366413889
"pool","gdp_growth","near",110,"ucmean",0.0272742442249779
"pool","gdp_growth","medium",110,"small_minn",0.0272767932662709
"pool","gdp_growth","medium",110,"small_ss",0.0272727375585509
"pool","gdp_growth","medium",110,"small_sv",0.0687788305027536
"pool","gdp_growth","medium",110,"small_loose_p5",0.027273006357842
"pool","gdp_growth","medium",110,"medium_minn",0.0272728787229424
"pool","gdp_growth","medium",110,"medium_conj",0.0272729320965946
"pool","gdp_growth","medium",110,"small_tight",0.539543919387817
"pool","gdp_growth","medium",110,"rw",0.1734831421608
"pool","gdp_growth","medium",110,"ar4",0.0272727299781947
"pool","gdp_growth","medium",110,"ucsv",0.0272803011771787
"pool","gdp_growth","medium",110,"ucmean",0.0272727287910556
"pool","gdp_growth","far",110,"small_minn",0.0272727899693671
"pool","gdp_growth","far",110,"small_ss",0.0272734615660511
"pool","gdp_growth","far",110,"small_sv",0.0272727272728421
"pool","gdp_growth","far",110,"small_loose_p5",0.0272727276645218
"pool","gdp_growth","far",110,"medium_minn",0.0272727272728146
"pool","gdp_growth","far",110,"medium_conj",0.0280821850921925
"pool","gdp_growth","far",110,"small_tight",0.562472311324463
"pool","gdp_growth","far",110,"rw",0.191262885561477
"pool","gdp_growth","far",110,"ar4",0.0272727296022611
"pool","gdp_growth","far",110,"ucsv",0.0272727272731286
"pool","gdp_growth","far",110,"ucmean",0.0272727274008808
"pool","gdp_growth","near",111,"small_minn",0.0273852506268846
"pool","gdp_growth","near",111,"small_ss",0.0272941145995844
"pool","gdp_growth","near",111,"small_sv",0.304843715765195
"pool","gdp_growth","near",111,"small_loose_p5",0.166494936584665
"pool","gdp_growth","near",111,"medium_minn",0.0272834476428964
"pool","gdp_growth","near",111,"medium_conj",0.0272738488462524
"pool","gdp_growth","near",111,"small_tight",0.215234093280709
"pool","gdp_growth","near",111,"rw",0.122368819139381
"pool","gdp_growth","near",111,"ar4",0.0272760350374902
"pool","gdp_growth","near",111,"ucsv",0.0272727705433119
"pool","gdp_growth","near",111,"ucmean",0.0272729679336316
"pool","gdp_growth","medium",111,"small_minn",0.0272889589344688
"pool","gdp_growth","medium",111,"small_ss",0.0272728164382969
"pool","gdp_growth","medium",111,"small_sv",0.065513766615881
"pool","gdp_growth","medium",111,"small_loose_p5",0.0272740488567774
"pool","gdp_growth","medium",111,"medium_minn",0.0272736566703089
"pool","gdp_growth","medium",111,"medium_conj",0.0272744629423825
"pool","gdp_growth","medium",111,"small_tight",0.553028153872295
"pool","gdp_growth","medium",111,"rw",0.163232001721815
"pool","gdp_growth","medium",111,"ar4",0.0272727567601477
"pool","gdp_growth","medium",111,"ucsv",0.0272966294175469
"pool","gdp_growth","medium",111,"ucmean",0.0272727477700804
"pool","gdp_growth","far",111,"small_minn",0.0272895838208257
"pool","gdp_growth","far",111,"small_ss",0.0274845938280352
"pool","gdp_growth","far",111,"small_sv",0.0272727282949834
"pool","gdp_growth","far",111,"small_loose_p5",0.0272731283399254
"pool","gdp_growth","far",111,"medium_minn",0.0272727281728228
"pool","gdp_growth","far",111,"medium_conj",0.113016047874135
"pool","gdp_growth","far",111,"small_tight",0.489382271768283
"pool","gdp_growth","far",111,"rw",0.179187482650703
"pool","gdp_growth","far",111,"ar4",0.0272757891876984
"pool","gdp_growth","far",111,"ucsv",0.0272727296825422
"pool","gdp_growth","far",111,"ucmean",0.027272916380047
"pool","gdp_growth","near",112,"small_minn",0.0273180700221581
"pool","gdp_growth","near",112,"small_ss",0.0272772609888827
"pool","gdp_growth","near",112,"small_sv",0.345078205752002
"pool","gdp_growth","near",112,"small_loose_p5",0.152678651392581
"pool","gdp_growth","near",112,"medium_minn",0.0272789697368778
"pool","gdp_growth","near",112,"medium_conj",0.0272730268540614
"pool","gdp_growth","near",112,"small_tight",0.198334721862087
"pool","gdp_growth","near",112,"rw",0.112941507568873
"pool","gdp_growth","near",112,"ar4",0.0272741030332136
"pool","gdp_growth","near",112,"ucsv",0.0272727333353792
"pool","gdp_growth","near",112,"ucmean",0.0272727494538848
"pool","gdp_growth","medium",112,"small_minn",0.0272767805409166
"pool","gdp_growth","medium",112,"small_ss",0.0272727341438787
"pool","gdp_growth","medium",112,"small_sv",0.0653539086995189
"pool","gdp_growth","medium",112,"small_loose_p5",0.0272730333802899
"pool","gdp_growth","medium",112,"medium_minn",0.0272729604624079
"pool","gdp_growth","medium",112,"medium_conj",0.0272732143697802
"pool","gdp_growth","medium",112,"small_tight",0.561206300539687
"pool","gdp_growth","medium",112,"rw",0.155225863217028
"pool","gdp_growth","medium",112,"ar4",0.0272727291083668
"pool","gdp_growth","medium",112,"ucsv",0.0272997469013656
"pool","gdp_growth","medium",112,"ucmean",0.0272727286367605
"pool","gdp_growth","far",112,"small_minn",0.0272767462232625
"pool","gdp_growth","far",112,"small_ss",0.0272832380624125
"pool","gdp_growth","far",112,"small_sv",0.0272727273981474
"pool","gdp_growth","far",112,"small_loose_p5",0.0272727690925851
"pool","gdp_growth","far",112,"medium_minn",0.027272727397204
"pool","gdp_growth","far",112,"medium_conj",0.279789643213402
"pool","gdp_growth","far",112,"small_tight",0.333804921801848
"pool","gdp_growth","far",112,"rw",0.168207682322217
"pool","gdp_growth","far",112,"ar4",0.0272740490618176
