"scheme","variable","bucket","member","weight"
"pool","cash_rate","far","small_ss",0.0272727307333721
"pool","cash_rate","far","small_sv",0.0272727357655293
"pool","cash_rate","far","small_loose_p5",0.0272727293590571
"pool","cash_rate","far","medium_minn",0.0272727480343396
"pool","cash_rate","far","medium_conj",0.0272732776998983
"pool","cash_rate","far","small_tight",0.0272727993264907
"pool","cash_rate","far","rw",0.323634278446675
"pool","cash_rate","far","ar4",0.0272727372861515
"pool","cash_rate","far","ucsv",0.0272732076023235
"pool","cash_rate","far","ucmean",0.430909491325477
"bma","gdp_growth","near","small_minn",3.86722634293128e-105
"bma","gdp_growth","near","small_ss",0
"bma","gdp_growth","near","small_sv",8.5005242886588e-79
"bma","gdp_growth","near","small_loose_p5",6.10006727590783e-93
"bma","gdp_growth","near","medium_minn",1
"bma","gdp_growth","near","medium_conj",0
"bma","gdp_growth","near","small_tight",0
"bma","gdp_growth","near","rw",0
"bma","gdp_growth","near","ar4",0
"bma","gdp_growth","near","ucsv",3.37818755259694e-48
"bma","gdp_growth","near","ucmean",0
"bma","gdp_growth","medium","small_minn",0
"bma","gdp_growth","medium","small_ss",0
"bma","gdp_growth","medium","small_sv",1.45286621372487e-217
"bma","gdp_growth","medium","small_loose_p5",3.23098444419017e-290
"bma","gdp_growth","medium","medium_minn",7.48136346088618e-285
"bma","gdp_growth","medium","medium_conj",0
"bma","gdp_growth","medium","small_tight",0
"bma","gdp_growth","medium","rw",1
"bma","gdp_growth","medium","ar4",0
"bma","gdp_growth","medium","ucsv",2.05738432230473e-171
"bma","gdp_growth","medium","ucmean",0
"bma","gdp_growth","far","small_minn",0
"bma","gdp_growth","far","small_ss",0
"bma","gdp_growth","far","small_sv",0.999938348306751
"bma","gdp_growth","far","small_loose_p5",3.49459576539787e-235
"bma","gdp_growth","far","medium_minn",1.34349804688247e-201
"bma","gdp_growth","far","medium_conj",0
"bma","gdp_growth","far","small_tight",0
"bma","gdp_growth","far","rw",6.16516932491447e-05
"bma","gdp_growth","far","ar4",0
"bma","gdp_growth","far","ucsv",4.24639289954451e-273
"bma","gdp_growth","far","ucmean",0
"bma","cpi_inflation","near","small_minn",2.99199875777158e-08
"bma","cpi_inflation","near","small_ss",3.36490313625697e-07
"bma","cpi_inflation","near","small_sv",0.000278966597107798
"bma","cpi_inflation","near","small_loose_p5",5.19988541613509e-09
"bma","cpi_inflation","near","medium_minn",0.00156462814597833
"bma","cpi_inflation","near","medium_conj",3.35261815093659e-05
"bma","cpi_inflation","near","small_tight",1.42042736162427e-14
"bma","cpi_inflation","near","rw",0.993544162480228
"bma","cpi_inflation","near","ar4",0.00456548374778851
"bma","cpi_inflation","near","ucsv",1.28497733868678e-05
"bma","cpi_inflation","near","ucmean",1.14638007534404e-08
"bma","cpi_inflation","medium","small_minn",1.75266235534601e-221
"bma","cpi_inflation","medium","small_ss",7.27080042261849e-183
"bma","cpi_inflation","medium","small_sv",6.64304625443649e-43
"bma","cpi_inflation","medium","small_loose_p5",1.77683674533456e-188
"bma","cpi_inflation","medium","medium_minn",7.1872826854733e-10
"bma","cpi_inflation","medium","medium_conj",2.18750414213762e-185
"bma","cpi_inflation","medium","small_tight",4.3077826545572e-209
"bma","cpi_inflation","medium","rw",0.999999525640179
"bma","cpi_inflation","medium","ar4",4.69806677600314e-07
"bma","cpi_inflation","medium","ucsv",9.08867622975439e-24
"bma","cpi_inflation","medium","ucmean",3.83441513807937e-09
"bma","cpi_inflation","far","small_minn",1.387843214073e-195
"bma","cpi_inflation","far","small_ss",9.36425246709888e-150
"bma","cpi_inflation","far","small_sv",0.000193249116725892
"bma","cpi_inflation","far","small_loose_p5",1.80687777199227e-96
"bma","cpi_inflation","far","medium_minn",4.26543463088065e-12
"bma","cpi_inflation","far","medium_conj",1.14353787001067e-183
"bma","cpi_inflation","far","small_tight",1.74203346326488e-194
"bma","cpi_inflation","far","rw",0.999806750879009
"bma","cpi_inflation","far","ar4",2.0438705956905e-72
"bma","cpi_inflation","far","ucsv",1.16174346020036e-86
"bma","cpi_inflation","far","ucmean",7.86909633506239e-45
"bma","unemp_rate","near","small_minn",2.60008858388721e-112
"bma","unemp_rate","near","small_ss",7.30812901286844e-78
"bma","unemp_rate","near","small_sv",8.40726965929738e-22
"bma","unemp_rate","near","small_loose_p5",7.33679537811399e-121
"bma","unemp_rate","near","medium_minn",1
"bma","unemp_rate","near","medium_conj",4.66200041602716e-91
"bma","unemp_rate","near","small_tight",1.3406170834064e-77
"bma","unemp_rate","near","rw",8.96315650882321e-80
"bma","unemp_rate","near","ar4",1.50801048780596e-56
