"member","variable","h","point","lo90","hi90","origin_date"
"small_minn","cash_rate",7,3.81511493188892,1.91360085682317,5.61391632506082,2026-01-01
"small_minn","cash_rate",8,3.72550184596624,1.83287374057151,5.66350678602106,2026-01-01
"small_minn","cash_rate",9,3.71418524160458,1.68685479917161,5.92322703486142,2026-01-01
"small_minn","cash_rate",10,3.6890770049989,1.63304784119607,5.98585587329586,2026-01-01
"small_minn","cash_rate",11,3.74715754370506,1.46397349195652,6.02232737945719,2026-01-01
"small_minn","cash_rate",12,3.74943577631113,1.38292288663505,6.10901564156049,2026-01-01
"small_ss","gdp_growth",1,0.598066128826489,-0.232813880297766,1.34716650663485,2026-01-01
"small_ss","gdp_growth",2,0.571411049484988,-0.206646808948236,1.33571574756116,2026-01-01
"small_ss","gdp_growth",3,0.598615683307313,-0.152418844246087,1.50430215921048,2026-01-01
"small_ss","gdp_growth",4,0.60731725014866,-0.18586538820386,1.46613434189551,2026-01-01
"small_ss","gdp_growth",5,0.595333839722172,-0.141660791188414,1.36474285319475,2026-01-01
"small_ss","gdp_growth",6,0.592682962637697,-0.160567315037245,1.37353886285053,2026-01-01
"small_ss","gdp_growth",7,0.573468515822744,-0.272489262923044,1.39672047179549,2026-01-01
"small_ss","gdp_growth",8,0.649668425762743,-0.163388785762057,1.37503210084948,2026-01-01
"small_ss","gdp_growth",9,0.669740129400837,-0.104538468711945,1.48618985551057,2026-01-01
"small_ss","gdp_growth",10,0.590875055112889,-0.117139917240108,1.36970508796825,2026-01-01
"small_ss","gdp_growth",11,0.61376836979106,-0.137240030715169,1.37650566916365,2026-01-01
"small_ss","gdp_growth",12,0.55484055488363,-0.129054158296059,1.29050616586224,2026-01-01
"small_ss","cpi_inflation",1,0.82890116650279,0.550973190562896,1.09365143605306,2026-01-01
"small_ss","cpi_inflation",2,0.81121272938963,0.475307508072152,1.12144873476176,2026-01-01
"small_ss","cpi_inflation",3,0.816343742699221,0.509100742983581,1.14472603078619,2026-01-01
"small_ss","cpi_inflation",4,0.816388439887963,0.498663220584349,1.109387997728,2026-01-01
"small_ss","cpi_inflation",5,0.796764781075362,0.486621983086622,1.15562358545308,2026-01-01
"small_ss","cpi_inflation",6,0.792496747111686,0.438061825495935,1.11272327624461,2026-01-01
